,stack_id,x_min,y_min,x_max,y_max,object_type_id,name,add_date
404,1850537,1213,211,1280,292,24,trichuris,2021-11-09 11:28:26
405,1850569,230,72,299,165,24,trichuris,2021-11-09 12:23:06
406,1850569,1034,300,1095,385,24,trichuris,2021-11-09 12:23:06
407,1850573,1216,178,1280,223,24,trichuris,2021-11-09 13:21:38
408,1850613,1214,411,1279,483,24,trichuris,2021-11-09 13:21:38
409,1850623,11,615,104,692,24,trichuris,2021-11-09 14:03:41
410,1850648,1007,30,1098,93,24,trichuris,2021-11-09 14:03:41
411,1850722,849,282,941,360,24,trichuris,2021-11-09 14:03:41
412,1850767,241,0,304,53,24,trichuris,2021-11-09 13:21:38
413,1850781,831,533,918,613,24,trichuris,2021-11-09 16:43:30
414,1850784,506,686,594,719,24,trichuris,2021-11-09 14:03:41
415,1850793,990,245,1072,301,24,trichuris,2021-11-09 11:28:26
416,1850814,837,407,922,483,24,trichuris,2021-11-09 14:03:41
417,1850847,240,204,288,283,24,trichuris,2021-11-09 11:28:26
418,1850847,800,323,928,395,24,trichuris,2021-11-09 11:28:26
419,1850944,156,66,221,145,24,trichuris,2021-11-09 12:23:06
420,1850992,1144,43,1224,121,24,trichuris,2021-11-09 14:03:41
421,1851033,169,563,245,632,24,trichuris,2021-11-09 13:21:38
422,1851069,629,285,729,348,24,trichuris,2021-11-09 14:03:41
423,1851100,170,660,235,720,24,trichuris,2021-11-09 12:23:06
424,1851121,0,427,71,489,24,trichuris,2021-11-09 11:28:26
425,1851121,540,339,625,426,24,trichuris,2021-11-09 11:28:26
426,1851121,661,0,738,68,24,trichuris,2021-11-09 11:28:26
427,1851122,947,484,1024,557,24,trichuris,2021-11-09 13:21:38
428,1851135,1099,647,1161,719,24,trichuris,2021-11-09 12:23:06
429,1851141,15,284,143,356,24,trichuris,2021-11-09 11:28:26
430,1851141,275,233,403,305,24,trichuris,2021-11-09 11:28:26
431,1851141,603,289,731,361,24,trichuris,2021-11-09 11:28:26
432,1851141,1130,91,1258,163,24,trichuris,2021-11-09 11:28:26
433,1851148,384,227,464,291,24,trichuris,2021-11-09 14:03:41
434,1851166,87,549,167,609,24,trichuris,2021-11-09 15:36:39
435,1851177,1202,421,1279,492,24,trichuris,2021-11-09 14:03:41
436,1851188,1233,260,1282,338,24,trichuris,2021-11-09 11:28:26
437,1851199,284,254,384,301,24,trichuris,2021-11-09 11:28:26
438,1851199,323,183,417,250,24,trichuris,2021-11-09 11:28:26
439,1851199,900,291,1000,373,24,trichuris,2021-11-09 11:28:26
440,1851203,104,447,195,535,24,trichuris,2021-11-09 13:21:38
441,1851210,192,656,272,719,24,trichuris,2021-11-09 14:03:41
442,1851210,1055,110,1149,188,24,trichuris,2021-11-09 14:03:41
443,1851222,32,239,108,309,24,trichuris,2021-11-09 13:21:38
444,1851222,1117,92,1197,171,24,trichuris,2021-11-09 13:21:38
445,1851275,469,297,547,382,24,trichuris,2021-11-09 14:03:41
446,1851279,645,588,708,655,24,trichuris,2021-11-09 11:28:26
447,1851279,768,166,835,242,24,trichuris,2021-11-09 11:28:26
448,1851304,868,333,964,421,24,trichuris,2021-11-09 13:21:38
449,1851324,292,449,356,511,24,trichuris,2021-11-09 11:28:26
450,1851324,1244,385,1280,494,24,trichuris,2021-11-09 11:28:26
451,1851395,1104,622,1193,706,24,trichuris,2021-11-09 11:28:26
452,1851404,185,622,256,703,24,trichuris,2021-11-09 11:28:26
453,1851439,797,593,868,658,24,trichuris,2021-11-09 13:21:38
454,1851465,0,519,60,572,24,trichuris,2021-11-09 14:03:41
455,1851521,1202,43,1279,131,24,trichuris,2021-11-09 11:28:26
456,1851533,38,538,126,635,24,trichuris,2021-11-09 14:03:41
457,1851533,611,0,675,51,24,trichuris,2021-11-09 14:03:41
458,1851539,857,227,952,293,24,trichuris,2021-11-09 11:28:26
459,1851540,946,548,1074,620,24,trichuris,2021-11-09 14:03:41
460,1851541,0,86,67,151,24,trichuris,2021-11-09 13:21:38
461,1851541,1147,240,1227,313,24,trichuris,2021-11-09 13:21:38
462,1851545,958,329,1030,379,24,trichuris,2021-11-09 12:23:06
463,1851555,869,72,997,144,24,trichuris,2021-11-09 13:21:38
464,1851609,748,335,825,403,24,trichuris,2021-11-09 14:03:41
465,1851747,14,0,142,72,24,trichuris,2021-11-09 14:03:41
466,1851747,1035,672,1121,720,24,trichuris,2021-11-09 14:03:41
467,1851755,96,683,182,730,24,trichuris,2021-11-09 14:03:41
468,1851802,658,0,752,61,24,trichuris,2021-11-09 11:28:26
469,1851867,517,259,569,334,24,trichuris,2021-11-09 12:06:10
470,1851867,882,164,939,249,24,trichuris,2021-11-09 12:06:10
471,1851928,377,554,505,626,24,trichuris,2021-11-09 11:28:26
472,1851928,621,407,749,479,24,trichuris,2021-11-09 11:28:26
473,1851972,87,552,159,641,24,trichuris,2021-11-09 11:28:26
474,1851987,1033,573,1109,656,24,trichuris,2021-11-09 11:28:26
475,1852055,28,416,111,497,24,trichuris,2021-11-09 13:21:38
476,1852055,314,308,407,387,24,trichuris,2021-11-09 13:21:38
477,1852095,1099,43,1154,129,24,trichuris,2021-11-09 11:28:26
478,1852166,18,517,104,591,24,trichuris,2021-11-09 11:28:26
479,1852184,124,51,193,111,24,trichuris,2021-11-09 12:06:10
480,1852197,78,658,168,720,24,trichuris,2021-11-09 14:03:41
481,1852226,509,570,574,648,24,trichuris,2021-11-09 11:28:26
482,1852226,774,562,834,647,24,trichuris,2021-11-09 11:28:26
483,1852237,216,71,304,138,24,trichuris,2021-11-09 12:06:10
484,1852237,1054,269,1139,340,24,trichuris,2021-11-09 12:06:10
485,1852281,222,84,308,148,24,trichuris,2021-11-09 13:21:38
486,1852394,433,466,561,538,24,trichuris,2021-11-09 11:28:26
487,1852397,969,27,1032,96,24,trichuris,2021-11-09 12:06:10
488,1852499,0,291,128,363,24,trichuris,2021-11-09 11:28:26
489,1852499,289,547,417,619,24,trichuris,2021-11-09 11:28:26
490,1852499,291,43,419,115,24,trichuris,2021-11-09 11:28:26
491,1852535,201,550,296,613,24,trichuris,2021-11-09 14:03:41
492,1852538,1106,4,1186,75,24,trichuris,2021-11-09 13:21:38
493,1852549,580,642,708,714,24,trichuris,2021-11-09 11:28:26
494,1852592,1147,277,1224,350,24,trichuris,2021-11-09 14:03:41
495,1852618,435,583,481,640,24,trichuris,2021-11-09 13:21:38
496,1852621,395,506,523,578,24,trichuris,2021-11-09 11:28:26
497,1852621,1152,16,1239,83,24,trichuris,2021-11-09 11:28:26
498,1852636,138,446,194,530,24,trichuris,2021-11-09 12:06:10
499,1852636,570,128,633,195,24,trichuris,2021-11-09 12:06:10
500,1852648,122,228,250,300,24,trichuris,2021-11-09 11:28:26
501,1852648,193,625,321,692,24,trichuris,2021-11-09 11:28:26
502,1852660,906,213,1034,285,24,trichuris,2021-11-09 14:03:41
503,1852668,298,579,387,674,24,trichuris,2021-11-09 11:28:26
504,1852685,429,387,515,456,24,trichuris,2021-11-09 14:03:41
505,1852707,715,413,843,485,24,trichuris,2021-11-09 11:28:26
506,1852743,58,93,138,164,24,trichuris,2021-11-09 13:21:38
507,1852769,1177,570,1305,642,24,trichuris,2021-11-09 11:28:26
508,1852796,112,46,188,119,24,trichuris,2021-11-09 13:21:38
509,1852864,95,310,165,402,24,trichuris,2021-11-09 13:21:38
510,1852864,716,615,789,687,24,trichuris,2021-11-09 13:21:38
511,1852882,903,634,1031,706,24,trichuris,2021-11-09 11:28:26
512,1853017,1142,128,1220,204,24,trichuris,2021-11-09 12:06:10
513,1853049,483,157,569,223,24,trichuris,2021-11-09 13:21:38
514,1853076,709,311,837,383,24,trichuris,2021-11-09 12:06:10
515,1853080,281,337,386,397,24,trichuris,2021-11-09 11:28:26
516,1853101,954,0,1025,70,24,trichuris,2021-11-09 14:03:41
517,1853101,1208,614,1268,687,24,trichuris,2021-11-09 14:03:41
518,1853161,919,640,1047,712,24,trichuris,2021-11-09 11:28:26
519,1853232,1158,611,1286,683,24,trichuris,2021-11-09 11:28:26
520,1853238,0,568,63,644,24,trichuris,2021-11-09 13:21:38
521,1853324,33,413,124,487,24,trichuris,2021-11-09 11:28:26
522,1853324,117,400,245,472,24,trichuris,2021-11-09 11:28:26
523,1853324,1043,64,1137,145,24,trichuris,2021-11-09 11:28:26
524,1853354,894,455,993,504,24,trichuris,2021-11-09 11:28:26
525,1853354,1036,540,1110,599,24,trichuris,2021-11-09 11:28:26
526,1853360,0,604,74,678,24,trichuris,2021-11-09 14:03:41
527,1853360,890,165,955,242,24,trichuris,2021-11-09 14:03:41
528,1853378,1143,118,1271,166,24,trichuris,2021-11-09 14:03:41
529,1853444,378,676,506,748,24,trichuris,2021-11-09 11:28:26
530,1853444,465,19,593,91,24,trichuris,2021-11-09 11:28:26
531,1853488,231,579,359,651,24,trichuris,2021-11-09 11:28:26
532,1853489,65,426,128,503,24,trichuris,2021-11-09 12:06:10
533,1853535,918,272,996,337,24,trichuris,2021-11-09 13:21:38
534,1853551,752,539,811,620,24,trichuris,2021-11-09 14:03:41
535,1853575,930,36,996,81,24,trichuris,2021-11-09 12:06:10
536,1853577,276,0,404,72,24,trichuris,2021-11-09 11:28:26
537,1853645,1229,600,1280,655,24,trichuris,2021-11-09 14:03:41
538,1853654,371,557,445,619,24,trichuris,2021-11-09 14:03:41
539,1853816,813,391,914,463,24,trichuris,2021-11-09 14:03:41
540,1853816,1028,174,1125,244,24,trichuris,2021-11-09 14:03:41
541,1853955,143,449,242,501,24,trichuris,2021-11-09 11:11:49
542,1853955,268,0,386,27,24,trichuris,2021-11-09 11:11:49
543,1853983,299,218,340,323,24,trichuris,2021-11-09 11:11:49
544,1853983,758,678,871,720,24,trichuris,2021-11-09 11:11:49
545,1853988,1132,360,1190,451,24,trichuris,2021-11-09 12:06:10
546,1854128,324,676,452,748,24,trichuris,2021-11-09 11:11:49
547,1854128,350,573,478,645,24,trichuris,2021-11-09 11:11:49
548,1854176,1,0,68,67,24,trichuris,2021-11-09 12:06:10
549,1854225,427,436,555,508,24,trichuris,2021-11-09 11:11:49
550,1854235,962,19,1053,99,24,trichuris,2021-11-09 12:06:10
551,1854263,203,147,331,219,24,trichuris,2021-11-09 11:11:49
552,1854263,773,0,901,72,24,trichuris,2021-11-09 11:11:49
553,1854328,733,503,861,575,24,trichuris,2021-11-09 11:11:49
554,1854376,195,291,280,353,24,trichuris,2021-11-09 14:33:45
555,1854388,1099,656,1161,719,24,trichuris,2021-11-09 13:21:38
556,1854406,199,333,318,382,24,trichuris,2021-11-09 12:06:10
557,1854406,401,533,474,630,24,trichuris,2021-11-09 12:06:10
558,1854417,0,642,50,696,24,trichuris,2021-11-09 13:21:38
559,1854424,312,488,398,567,24,trichuris,2021-11-09 11:11:49
560,1854424,1150,237,1243,317,24,trichuris,2021-11-09 11:11:49
561,1854440,906,636,984,709,24,trichuris,2021-11-09 13:21:38
562,1854445,527,387,655,459,24,trichuris,2021-11-09 11:11:49
563,1854472,511,193,580,264,24,trichuris,2021-11-09 14:33:45
564,1854475,72,299,158,379,24,trichuris,2021-11-09 13:21:38
565,1854513,9,0,106,34,24,trichuris,2021-11-09 14:33:45
566,1854529,797,140,894,205,24,trichuris,2021-11-09 12:06:10
567,1854530,503,257,583,316,24,trichuris,2021-11-09 13:21:38
568,1854539,0,275,53,351,24,trichuris,2021-11-09 14:33:45
569,1854539,105,109,189,188,24,trichuris,2021-11-09 14:33:45
570,1854551,716,440,782,518,24,trichuris,2021-11-09 11:11:49
571,1854579,924,684,1052,756,24,trichuris,2021-11-09 11:11:49
572,1854587,297,599,425,671,24,trichuris,2021-11-09 11:11:49
573,1854593,1052,405,1125,483,24,trichuris,2021-11-09 14:33:45
574,1854628,694,88,778,132,24,trichuris,2021-11-09 11:11:49
575,1854628,745,107,858,157,24,trichuris,2021-11-09 11:11:49
576,1854772,481,280,544,355,24,trichuris,2021-11-09 11:11:49
577,1854794,733,475,818,545,24,trichuris,2021-11-09 11:11:49
578,1854927,145,411,227,483,24,trichuris,2021-11-09 11:11:49
579,1854927,162,29,256,105,24,trichuris,2021-11-09 11:11:49
580,1855030,573,213,634,266,24,trichuris,2021-11-09 13:21:38
581,1855034,379,0,507,72,24,trichuris,2021-11-09 11:11:49
582,1855034,1074,533,1202,605,24,trichuris,2021-11-09 11:11:49
583,1855046,325,244,384,323,24,trichuris,2021-11-09 11:11:49
584,1855046,866,380,941,469,24,trichuris,2021-11-09 11:11:49
585,1855054,379,427,445,501,24,trichuris,2021-11-09 11:11:49
586,1855081,990,296,1062,364,24,trichuris,2021-11-09 14:33:45
587,1855104,1168,2,1296,74,24,trichuris,2021-11-09 12:06:10
588,1855107,0,0,51,49,24,trichuris,2021-11-09 11:11:49
589,1855107,0,550,84,618,24,trichuris,2021-11-09 11:11:49
590,1855107,495,282,623,354,24,trichuris,2021-11-09 11:11:49
591,1855169,811,456,857,522,24,trichuris,2021-11-09 14:33:45
592,1855191,290,361,418,433,24,trichuris,2021-11-09 14:33:45
593,1855221,254,618,334,670,24,trichuris,2021-11-09 12:06:10
594,1855244,1175,594,1303,666,24,trichuris,2021-11-09 12:06:10
595,1855288,1162,618,1290,690,24,trichuris,2021-11-09 12:06:10
596,1855352,864,58,960,118,24,trichuris,2021-11-09 11:11:49
597,1855352,1057,249,1157,307,24,trichuris,2021-11-09 11:11:49
598,1855404,606,612,734,684,24,trichuris,2021-11-09 11:11:49
599,1855404,824,502,900,587,24,trichuris,2021-11-09 11:11:49
600,1855454,530,614,621,696,24,trichuris,2021-11-09 11:11:49
601,1855454,917,172,1002,240,24,trichuris,2021-11-09 11:11:49
602,1855474,217,0,332,29,24,trichuris,2021-11-09 11:11:49
603,1855474,221,674,349,746,24,trichuris,2021-11-09 11:11:49
604,1855474,1061,611,1189,683,24,trichuris,2021-11-09 11:11:49
605,1855487,125,609,215,692,24,trichuris,2021-11-09 11:11:49
606,1855491,547,495,608,576,24,trichuris,2021-11-09 14:33:45
607,1855496,209,294,294,367,24,trichuris,2021-11-09 14:33:45
608,1855496,416,317,514,398,24,trichuris,2021-11-09 14:33:45
609,1855524,139,188,267,260,24,trichuris,2021-11-09 11:11:49
610,1855636,302,35,371,89,24,trichuris,2021-11-09 12:06:10
611,1855636,358,671,423,720,24,trichuris,2021-11-09 12:06:10
612,1855642,88,267,154,325,24,trichuris,2021-11-09 14:33:45
613,1855642,365,457,430,506,24,trichuris,2021-11-09 14:33:45
614,1855683,1051,103,1156,180,24,trichuris,2021-11-09 14:33:45
615,1855695,203,268,267,344,24,trichuris,2021-11-09 14:33:45
616,1855704,724,567,852,639,24,trichuris,2021-11-09 11:11:49
617,1855704,1244,244,1325,322,24,trichuris,2021-11-09 11:11:49
618,1855742,250,56,378,128,24,trichuris,2021-11-09 11:11:49
619,1855742,498,646,626,718,24,trichuris,2021-11-09 11:11:49
620,1855779,0,139,31,188,24,trichuris,2021-11-09 11:11:49
621,1855779,91,605,155,677,24,trichuris,2021-11-09 11:11:49
622,1855779,148,626,210,677,24,trichuris,2021-11-09 11:11:49
623,1855779,202,44,258,108,24,trichuris,2021-11-09 11:11:49
624,1855779,557,495,641,578,24,trichuris,2021-11-09 11:11:49
625,1855805,156,646,213,720,24,trichuris,2021-11-09 11:11:49
626,1855849,742,265,806,307,24,trichuris,2021-11-09 12:06:10
627,1855890,462,77,530,155,24,trichuris,2021-11-09 14:33:45
628,1855903,236,606,364,678,24,trichuris,2021-11-09 11:11:49
629,1855903,863,330,991,402,24,trichuris,2021-11-09 11:11:49
630,1855908,1205,651,1333,723,24,trichuris,2021-11-09 12:06:10
631,1855932,321,624,371,710,24,trichuris,2021-11-09 12:06:10
632,1855981,0,495,65,576,24,trichuris,2021-11-09 14:33:45
633,1856032,282,120,373,169,24,trichuris,2021-11-09 12:06:10
634,1856034,431,0,536,41,24,trichuris,2021-11-09 11:11:49
635,1856034,500,98,628,170,24,trichuris,2021-11-09 11:11:49
636,1856034,1107,190,1235,262,24,trichuris,2021-11-09 11:11:49
637,1856034,1173,674,1301,746,24,trichuris,2021-11-09 11:11:49
638,1856083,631,9,726,72,24,trichuris,2021-11-09 14:33:45
639,1856097,932,382,1003,462,24,trichuris,2021-11-09 14:33:45
640,1856244,595,8,723,80,24,trichuris,2021-11-09 11:11:49
641,1856311,593,626,695,680,24,trichuris,2021-11-09 14:33:45
642,1856351,317,325,387,401,24,trichuris,2021-11-09 11:11:49
643,1856351,726,0,820,52,24,trichuris,2021-11-09 11:11:49
644,1856351,763,465,891,537,24,trichuris,2021-11-09 11:11:49
645,1856351,908,132,1010,207,24,trichuris,2021-11-09 11:11:49
646,1856423,621,515,712,592,24,trichuris,2021-11-09 14:33:45
647,1856430,876,85,953,165,24,trichuris,2021-11-09 14:33:45
648,1856448,553,239,681,311,24,trichuris,2021-11-09 11:11:49
649,1856448,1049,452,1131,503,24,trichuris,2021-11-09 11:11:49
650,1856489,393,1,521,73,24,trichuris,2021-11-09 11:11:49
651,1856555,634,253,691,331,24,trichuris,2021-11-09 14:33:45
652,1856556,172,244,300,316,24,trichuris,2021-11-09 11:11:49
653,1856720,266,501,331,574,24,trichuris,2021-11-09 14:33:45
654,1856720,1182,352,1241,428,24,trichuris,2021-11-09 14:33:45
655,1856778,14,386,86,470,24,trichuris,2021-11-09 11:11:49
656,1856778,94,691,199,743,24,trichuris,2021-11-09 11:11:49
657,1856778,151,429,219,500,24,trichuris,2021-11-09 11:11:49
658,1856824,41,35,169,107,24,trichuris,2021-11-09 12:20:39
659,1856824,643,135,707,182,24,trichuris,2021-11-09 12:20:39
660,1856824,795,88,856,139,24,trichuris,2021-11-09 12:20:39
661,1856862,536,627,602,689,24,trichuris,2021-11-09 14:33:45
662,1856867,110,455,152,526,24,trichuris,2021-11-09 12:20:39
663,1856867,340,101,416,148,24,trichuris,2021-11-09 12:20:39
664,1856875,555,123,613,200,24,trichuris,2021-11-09 12:20:39
665,1856875,1011,448,1139,520,24,trichuris,2021-11-09 12:20:39
666,1856893,351,560,391,634,24,trichuris,2021-11-09 12:20:39
667,1856893,406,146,483,207,24,trichuris,2021-11-09 12:20:39
668,1856893,490,296,549,380,24,trichuris,2021-11-09 12:20:39
669,1856893,721,632,780,706,24,trichuris,2021-11-09 12:20:39
670,1856893,1125,497,1163,560,24,trichuris,2021-11-09 12:20:39
671,1856898,815,146,898,231,24,trichuris,2021-11-09 14:33:45
672,1856899,445,444,505,511,24,trichuris,2021-11-09 11:11:49
673,1856899,652,207,748,285,24,trichuris,2021-11-09 11:11:49
674,1856899,779,602,871,662,24,trichuris,2021-11-09 11:11:49
675,1856899,822,503,912,582,24,trichuris,2021-11-09 11:11:49
676,1856908,40,0,109,47,24,trichuris,2021-11-09 12:20:39
677,1856908,462,105,528,154,24,trichuris,2021-11-09 12:20:39
678,1856908,1052,528,1132,594,24,trichuris,2021-11-09 12:20:39
679,1856908,1191,310,1253,364,24,trichuris,2021-11-09 12:20:39
680,1856921,879,0,965,74,24,trichuris,2021-11-09 11:11:49
681,1856921,945,341,1005,426,24,trichuris,2021-11-09 11:11:49
682,1856921,984,629,1080,710,24,trichuris,2021-11-09 11:11:49
683,1856921,1192,342,1261,415,24,trichuris,2021-11-09 11:11:49
684,1856942,435,218,499,288,24,trichuris,2021-11-09 12:20:39
685,1856942,757,23,826,99,24,trichuris,2021-11-09 12:20:39
686,1856952,707,526,793,619,24,trichuris,2021-11-09 11:11:49
687,1856952,1161,280,1246,334,24,trichuris,2021-11-09 11:11:49
688,1856961,113,267,185,347,24,trichuris,2021-11-09 12:20:39
689,1856961,237,438,278,516,24,trichuris,2021-11-09 12:20:39
690,1856961,707,470,770,549,24,trichuris,2021-11-09 12:20:39
691,1856961,723,328,781,397,24,trichuris,2021-11-09 12:20:39
692,1856961,743,217,802,219,24,trichuris,2021-11-09 12:20:39
693,1856961,755,151,816,204,24,trichuris,2021-11-09 12:20:39
694,1856961,786,623,852,706,24,trichuris,2021-11-09 12:20:39
695,1856961,919,91,985,173,24,trichuris,2021-11-09 12:20:39
696,1856961,929,234,995,313,24,trichuris,2021-11-09 12:20:39
697,1856961,994,141,1056,221,24,trichuris,2021-11-09 12:20:39
698,1856968,825,552,933,606,24,trichuris,2021-11-09 11:11:49
699,1856995,0,677,9,723,24,trichuris,2021-11-09 11:11:49
700,1856995,509,251,570,334,24,trichuris,2021-11-09 11:11:49
701,1856995,1011,339,1066,417,24,trichuris,2021-11-09 11:11:49
702,1857017,111,525,180,609,24,trichuris,2021-11-09 12:20:39
703,1857017,510,647,595,719,24,trichuris,2021-11-09 12:20:39
704,1857017,797,96,857,180,24,trichuris,2021-11-09 12:20:39
705,1857017,1070,430,1155,499,24,trichuris,2021-11-09 12:20:39
706,1857073,82,1,188,50,24,trichuris,2021-11-09 12:20:39
707,1857073,883,246,981,312,24,trichuris,2021-11-09 12:20:39
708,1857134,128,50,184,120,24,trichuris,2021-11-09 12:20:39
709,1857134,1007,343,1060,426,24,trichuris,2021-11-09 12:20:39
710,1857135,62,511,164,584,24,trichuris,2021-11-09 14:33:45
711,1857135,1196,278,1280,336,24,trichuris,2021-11-09 14:33:45
712,1857143,839,116,942,196,24,trichuris,2021-11-09 11:11:49
713,1857166,649,0,721,39,24,trichuris,2021-11-09 14:33:45
714,1857187,517,440,645,512,24,trichuris,2021-11-09 11:11:49
715,1857187,699,276,827,348,24,trichuris,2021-11-09 11:11:49
716,1857187,900,601,997,653,24,trichuris,2021-11-09 11:11:49
717,1857187,1003,36,1098,104,24,trichuris,2021-11-09 11:11:49
718,1857211,547,209,639,280,24,trichuris,2021-11-09 14:33:45
719,1857214,65,400,131,450,24,trichuris,2021-11-09 12:20:39
720,1857214,244,397,298,461,24,trichuris,2021-11-09 12:20:39
721,1857214,500,222,571,275,24,trichuris,2021-11-09 12:20:39
722,1857214,739,352,788,447,24,trichuris,2021-11-09 12:20:39
723,1857214,771,379,829,462,24,trichuris,2021-11-09 12:20:39
724,1857214,839,285,902,333,24,trichuris,2021-11-09 12:20:39
725,1857214,1159,294,1211,380,24,trichuris,2021-11-09 12:20:39
726,1857216,0,407,56,481,24,trichuris,2021-11-09 11:11:49
727,1857236,0,357,51,431,24,trichuris,2021-11-09 12:20:39
728,1857236,86,100,140,165,24,trichuris,2021-11-09 12:20:39
729,1857236,117,600,202,663,24,trichuris,2021-11-09 12:20:39
730,1857236,247,522,338,567,24,trichuris,2021-11-09 12:20:39
731,1857236,397,171,459,237,24,trichuris,2021-11-09 12:20:39
732,1857236,559,238,599,299,24,trichuris,2021-11-09 12:20:39
733,1857265,0,570,47,642,24,trichuris,2021-11-09 11:11:49
734,1857265,699,665,767,713,24,trichuris,2021-11-09 11:11:49
735,1857285,235,279,363,351,24,trichuris,2021-11-09 11:11:49
736,1857285,876,585,1004,657,24,trichuris,2021-11-09 11:11:49
737,1857286,215,267,283,332,24,trichuris,2021-11-09 12:20:39
738,1857286,626,178,683,231,24,trichuris,2021-11-09 12:20:39
739,1857299,999,558,1071,622,24,trichuris,2021-11-09 14:33:45
740,1857348,272,443,369,517,24,trichuris,2021-11-09 11:11:49
741,1857348,794,58,889,136,24,trichuris,2021-11-09 11:11:49
742,1857348,848,587,931,660,24,trichuris,2021-11-09 11:11:49
743,1857351,131,424,198,502,24,trichuris,2021-11-09 12:20:39
744,1857351,175,275,303,347,24,trichuris,2021-11-09 12:20:39
745,1857351,275,53,335,132,24,trichuris,2021-11-09 12:20:39
746,1857351,392,222,461,298,24,trichuris,2021-11-09 12:20:39
747,1857351,393,684,495,741,24,trichuris,2021-11-09 12:20:39
748,1857372,1065,431,1121,493,24,trichuris,2021-11-09 12:20:39
749,1857372,542,116,614,194,24,trichuris,2021-11-09 12:20:39
750,1857372,852,585,949,638,24,trichuris,2021-11-09 12:20:39
751,1857372,1068,0,1127,51,24,trichuris,2021-11-09 12:20:39
752,1857372,1128,280,1203,348,24,trichuris,2021-11-09 12:20:39
753,1857372,1196,57,1253,118,24,trichuris,2021-11-09 12:20:39
754,1857453,91,647,156,719,24,trichuris,2021-11-09 12:20:39
755,1857453,190,429,248,501,24,trichuris,2021-11-09 12:20:39
756,1857453,203,523,295,578,24,trichuris,2021-11-09 12:20:39
757,1857453,349,437,447,490,24,trichuris,2021-11-09 12:20:39
758,1857453,752,191,822,250,24,trichuris,2021-11-09 12:20:39
759,1857453,1053,354,1120,432,24,trichuris,2021-11-09 12:20:39
760,1857501,371,409,470,474,24,trichuris,2021-11-09 11:11:49
761,1857501,462,68,528,138,24,trichuris,2021-11-09 11:11:49
762,1857501,1056,0,1145,56,24,trichuris,2021-11-09 11:11:49
763,1857501,1235,485,1278,554,24,trichuris,2021-11-09 11:11:49
764,1857525,89,404,159,455,24,trichuris,2021-11-09 14:33:45
765,1857536,259,455,387,527,24,trichuris,2021-11-09 13:35:35
766,1857543,151,0,236,42,24,trichuris,2021-11-09 12:20:39
767,1857556,381,373,485,415,24,trichuris,2021-11-09 11:11:49
768,1857589,337,639,418,719,24,trichuris,2021-11-09 13:35:35
769,1857606,518,658,573,720,24,trichuris,2021-11-09 12:20:39
770,1857606,535,98,583,163,24,trichuris,2021-11-09 12:20:39
771,1857606,619,58,699,143,24,trichuris,2021-11-09 12:20:39
772,1857606,920,323,994,394,24,trichuris,2021-11-09 12:20:39
773,1857606,1128,130,1219,213,24,trichuris,2021-11-09 12:20:39
774,1857627,198,317,261,377,24,trichuris,2021-11-09 12:20:39
775,1857627,296,291,351,346,24,trichuris,2021-11-09 12:20:39
776,1857627,400,1,487,52,24,trichuris,2021-11-09 12:20:39
777,1857627,556,100,624,161,24,trichuris,2021-11-09 12:20:39
778,1857627,694,256,779,319,24,trichuris,2021-11-09 12:20:39
779,1857627,819,265,884,334,24,trichuris,2021-11-09 12:20:39
780,1857637,1141,294,1224,365,24,trichuris,2021-11-09 13:35:35
781,1857642,0,0,55,55,24,trichuris,2021-11-09 15:47:14
782,1857650,87,440,182,509,24,trichuris,2021-11-09 14:33:45
783,1857655,616,582,713,663,24,trichuris,2021-11-09 11:11:49
784,1857692,351,636,479,708,24,trichuris,2021-11-09 13:35:35
785,1857712,189,325,276,391,24,trichuris,2021-11-09 13:35:35
786,1857712,346,154,443,202,24,trichuris,2021-11-09 13:35:35
787,1857742,263,264,332,318,24,trichuris,2021-11-09 12:20:39
788,1857742,375,0,438,65,24,trichuris,2021-11-09 12:20:39
789,1857742,423,17,478,75,24,trichuris,2021-11-09 12:20:39
790,1857742,481,139,534,198,24,trichuris,2021-11-09 12:20:39
791,1857742,554,0,623,57,24,trichuris,2021-11-09 12:20:39
792,1857742,616,647,690,719,24,trichuris,2021-11-09 12:20:39
793,1857742,811,400,871,457,24,trichuris,2021-11-09 12:20:39
794,1857742,877,463,929,533,24,trichuris,2021-11-09 12:20:39
795,1857801,645,162,720,210,24,trichuris,2021-11-09 12:20:39
796,1857801,708,257,777,318,24,trichuris,2021-11-09 12:20:39
797,1857801,1058,340,1126,400,24,trichuris,2021-11-09 12:20:39
798,1857801,1134,49,1195,113,24,trichuris,2021-11-09 12:20:39
799,1857860,567,541,695,613,24,trichuris,2021-11-09 11:11:49
800,1857860,697,377,825,449,24,trichuris,2021-11-09 11:11:49
801,1857909,291,670,419,742,24,trichuris,2021-11-09 13:35:35
802,1857925,929,5,1000,69,24,trichuris,2021-11-09 12:20:39
803,1857925,571,135,655,190,24,trichuris,2021-11-09 12:20:39
804,1857945,56,467,184,539,24,trichuris,2021-11-09 12:20:39
805,1857976,0,60,81,120,24,trichuris,2021-11-09 13:35:35
806,1857997,47,558,112,649,24,trichuris,2021-11-09 12:20:39
807,1857997,519,38,625,89,24,trichuris,2021-11-09 12:20:39
808,1857997,943,571,1005,656,24,trichuris,2021-11-09 12:20:39
